"","CXQ_T_tpm","GY_T_tpm","HCM_T_tpm","LGL_T_tpm","MYP_T_tpm","SMJ_T_tpm","XB_T_tpm","CXQ_N_tpm","GY_N_tpm","HCM_N_tpm","LGL_N_tpm","MYP_N_tpm","SMJ_N_tpm","XB_N_tpm"
"MT1A",2.47818856625798,1.91434401535504,6.8770366024838,2.64691855895024,3.07329566680567,3.55971942514981,22.3148443065885,17.4019407924024,3.46801398941696,11.9322634201414,9.48763245933471,4.55948009358087,9.83332156232317,21.0921201803422
"MT1E",19.8255085300638,44.0299123531659,24.4516856977202,55.5852897379551,56.0876459192035,64.0749496526965,41.9519072963863,245.947429865955,211.548853354434,579.90800221887,470.823760794485,234.357276810057,303.740377147316,524.289844482791
"MT1F",8.26062855419327,23.929300191938,14.5181883830214,12.3522866084345,21.5130696676397,13.3489478443118,20.5296567620614,196.061866261068,250.85301190116,613.318339795266,317.835687387713,86.6301217780365,201.036796385274,436.908203735659
"MT1G",43.7813313372243,133.046909067175,44.3186803271178,41.4683907568871,73.7590960033361,20.4683866946114,346.326383638253,817.891217242915,1188.37279370688,2032.06446045007,1420.77296078537,522.516418724367,795.406455263474,2663.63346277464
"MT1H",7.43456569877394,7.65737606142017,1.52823035610751,4.41153093158374,5.37826741690992,8.00936870658706,10.7111252671625,74.2482807142504,179.180722786543,472.517631437598,213.471730335031,49.2423850106734,84.1295289220982,424.855563632607
"MT1JP",0,0,0,0,0.768323916701418,0,0.892593772263539,5.80064693080081,2.31200932627797,13.1254897621555,3.55786217225052,3.64758407486469,4.3703651388103,9.0394800772895
"MT1L",0,0,0,6.17614330421723,0,0,0,0,0,0,8.30167840191787,0,0,0
"MT1M",6.60850284335461,9.57172007677521,3.82057589026878,5.29383711790049,6.91491525031276,5.33957913772471,12.4963128116895,182.140313627146,159.52864351318,614.51156613728,251.42226017237,109.427522245941,332.147750549583,587.566205023818
"MT1X",100.779668361158,97.6315447831071,60.3650990662467,60.8791268558556,130.615065839241,127.259969449106,145.492784878957,648.512326863531,515.578079759988,972.479468741521,550.282682641413,320.987398588093,280.795960168562,1081.72444924898
"MT2A",213.950279553606,178.991165435696,110.796700817795,161.462032095965,679.198342364053,331.943836395219,290.985569757914,692.597243537617,580.314340895771,1802.96500278336,1035.3378921249,1079.68488615995,615.128893287549,2821.82436412721
"MT3",2.47818856625798,0,4.58469106832253,0,1.53664783340284,0,0,2.32025877232033,3.46801398941696,2.38645268402827,4.74381622966736,8.20706416844556,3.27777385410772,4.51974003864475
"MT4",0,0,0,8.82306186316748,0,0,0,0,0,0,0,0,0,0
"MTA1",12.3909428312899,12.4432360998078,12.2258428488601,11.4699804221177,10.7565348338198,14.2388777005992,25.8852193956426,6.96077631696098,9.24803730511189,9.54581073611309,11.8595405741684,14.5903362994588,9.83332156232317,7.53290006440792
"MTA2",68.5632169998041,49.7729443992311,32.0928374782577,54.7029835516383,38.4161958350709,55.175651089822,48.2000637022311,42.924787287926,43.9281771992815,44.149374654523,43.880300124423,44.6829049170925,51.351790381021,57.2500404895002
"MTA3",21.4776342409025,24.8864721996155,29.0363767660427,30.8807165210862,14.5981544173269,20.4683866946114,14.2815003562166,19.7221995647228,21.9640885996407,17.898395130212,17.7893108612526,18.2379203743235,22.9444169787541,21.0921201803422
"MTAP",13.2170056867092,16.2719241305179,15.2823035610751,20.2930422852852,14.5981544173269,13.3489478443118,11.603719039426,8.12090570312114,6.93602797883392,4.77290536805654,7.11572434450103,7.29516814972939,5.46295642351287,6.02632005152634
"MTARC1",4.95637713251596,22.014956176583,9.93349731469882,13.2345927947512,5.37826741690992,9.78922841916197,22.3148443065885,12.7614232477618,24.2760979259187,17.898395130212,16.6033568038357,10.9427522245941,22.9444169787541,12.0526401030527
"MTARC2",7.43456569877394,9.57172007677521,11.4617276708063,5.29383711790049,7.68323916701418,10.6791582754494,7.14075017810831,13.921552633922,21.9640885996407,20.2848478142403,14.2314486890021,10.9427522245941,15.296277985836,10.5460600901711
"MTATP6P1",3687.54458659187,743.722649965434,836.706119968862,1171.70261542864,683.808285864262,263.419237461086,775.663988097015,6287.90127298808,1843.82743770668,1693.18817931806,2011.37808137896,686.657702093279,1263.03552511618,2140.85019830473
"MTBP",4.13031427709663,2.87151602303256,4.58469106832253,1.7646123726335,5.37826741690992,5.33957913772471,2.67778131679062,1.16012938616016,1.15600466313899,1.19322634201414,1.18595405741684,1.82379203743235,2.18518256940515,1.50658001288158
"MTCH1",94.1711655178032,88.0598247063319,64.9497901345692,64.4083516011226,72.2224481699333,51.6159316646722,186.55209840308,90.4900921204927,75.1403031040341,82.3326175989754,86.5746461914293,76.5992655721586,84.1295289220982,108.473760927474
"MTCH2",75.1717198431587,60.3018364836838,74.1191722712143,89.1129248179915,50.7093785022936,56.9555108023969,66.0519391475019,62.6469868526488,53.1762145043934,47.7290536805654,75.9010596746777,46.5066969545249,58.999929373939,61.7697805281449
"MTCL1",2.47818856625798,2.87151602303256,3.82057589026878,0.882306186316748,4.60994350020851,8.00936870658706,1.78518754452708,1.16012938616016,1.15600466313899,2.38645268402827,1.18595405741684,5.47137611229704,2.18518256940515,1.50658001288158
"MTCO1P12",33.0425142167731,169.419445358921,57.3086383540317,105.87674235801,89.8938982540659,21.3583165508988,74.9778768701373,215.78406582579,317.901282363221,288.760774767421,278.699203492957,165.053179387627,254.5737693357,156.684321339685
"MTCO1P53",0,2.87151602303256,0.764115178053755,0.882306186316748,0,0,0.892593772263539,2.32025877232033,3.46801398941696,2.38645268402827,2.37190811483368,0.911896018716174,1.09259128470257,3.01316002576317
"MTCO2P2",0,0,0,0,3.07329566680567,0,3.57037508905416,0,0,0,3.55786217225052,0,0,0
"MTCP1",0.826062855419327,0.957172007677521,0.764115178053755,0.882306186316748,0.768323916701418,0.889929856287452,0.892593772263539,1.16012938616016,1.15600466313899,1.19322634201414,0,0.911896018716174,1.09259128470257,1.50658001288158
"MTDH",37.998891349289,58.3874924683288,44.3186803271178,41.4683907568871,79.9056873369474,74.7541079281459,32.1333758014874,20.8823289508829,26.5881072521967,25.0577531822969,28.4628973780041,35.5639447299308,31.6851472563746,15.0658001288158
"MTERF1",4.95637713251596,5.74303204606512,6.8770366024838,3.52922474526699,5.37826741690992,3.55971942514981,1.78518754452708,4.64051754464065,5.78002331569493,4.77290536805654,4.74381622966736,4.55948009358087,3.27777385410772,4.51974003864475
"MTERF2",12.3909428312899,7.65737606142017,7.64115178053755,6.17614330421723,4.60994350020851,7.11943885029961,4.46296886131769,8.12090570312114,10.4040419682509,7.15935805208482,4.74381622966736,6.38327213101322,5.46295642351287,6.02632005152634
"MTERF3",9.91275426503192,18.1862681458729,22.9234553416127,10.587674235801,27.659661001251,25.8079658323361,10.7111252671625,10.4411644754415,9.24803730511189,5.96613171007068,8.30167840191787,10.9427522245941,7.64813899291802,9.0394800772895
"MTERF4",23.1297599517411,20.1006121612279,20.6311098074514,25.5868794031857,14.5981544173269,23.1381762634737,15.1740941284802,24.3627171093634,26.5881072521967,27.4442058663251,23.7190811483368,22.7974004679043,26.2221908328618,24.1052802061053
"MTF1",4.13031427709663,3.82868803071008,3.05646071221502,4.41153093158374,6.14659133361134,3.55971942514981,3.57037508905416,3.48038815848049,4.62401865255594,5.96613171007068,4.74381622966736,6.38327213101322,4.3703651388103,4.51974003864475
"MTF2",11.5648799758706,7.65737606142017,7.64115178053755,7.94075567685073,10.7565348338198,5.33957913772471,5.35556263358123,5.80064693080081,9.24803730511189,7.15935805208482,7.11572434450103,8.20706416844556,7.64813899291802,4.51974003864475
"MTFMT",5.78243998793529,12.4432360998078,5.34880624637629,13.2345927947512,6.14659133361134,11.5690881317369,8.03334395037185,6.96077631696098,10.4040419682509,5.96613171007068,14.2314486890021,6.38327213101322,7.64813899291802,7.53290006440792
"MTFP1",7.43456569877394,18.1862681458729,5.34880624637629,16.7638175400182,9.21988700041701,8.00936870658706,16.9592816730072,10.4411644754415,9.24803730511189,5.96613171007068,10.6735865167516,9.11896018716174,9.83332156232317,19.5855401674606
"MTFR1",14.8691313975479,26.8008162149706,22.9234553416127,20.2930422852852,23.8180414177439,35.5971942514981,18.7444692175343,10.4411644754415,15.0280606208068,14.3187161041696,15.4174027464189,12.7665442620264,17.4814605552412,10.5460600901711
"MTFR1L",14.0430685421286,22.014956176583,20.6311098074514,20.2930422852852,18.439774000834,14.2388777005992,17.8518754452708,24.3627171093634,33.5241352310306,27.4442058663251,23.7190811483368,25.5330885240529,31.6851472563746,25.6118602189869
"MTFR2",8.26062855419327,7.65737606142017,2.29234553416127,5.29383711790049,4.60994350020851,4.44964928143726,7.14075017810831,2.32025877232033,2.31200932627797,1.19322634201414,3.55786217225052,3.64758407486469,3.27777385410772,3.01316002576317
"MTG1",10.7388171204512,21.0577841689055,12.2258428488601,14.9992051673847,11.5248587505213,14.2388777005992,17.8518754452708,17.4019407924024,16.1840652839458,14.3187161041696,14.2314486890021,17.3260243556073,17.4814605552412,24.1052802061053
"MTG2",19.8255085300638,11.4860640921302,16.8105339171826,18.5284299126517,31.5012805847581,22.2482464071863,33.0259695737509,15.0816820200821,5.78002331569493,10.7390370781272,13.0454946315852,10.0308562058779,16.3888692705386,10.5460600901711
"MTHFD1",43.7813313372243,55.5159764452962,30.5646071221502,73.23141346429,29.1963088346539,64.964879508984,49.0926574744946,29.0032346540041,28.9001165784747,20.2848478142403,39.1364838947557,39.2115288047955,34.9629211104824,45.1974003864475
"MTHFD1L",23.1297599517411,14.3575801151628,14.5181883830214,19.4107360989684,11.5248587505213,9.78922841916197,20.5296567620614,2.32025877232033,3.46801398941696,2.38645268402827,3.55786217225052,5.47137611229704,5.46295642351287,9.0394800772895
"MTHFD2",66.9110912889655,59.3446644760063,42.0263347929565,101.465211426426,58.3926176693077,98.7822140479071,70.5149080088196,26.6829758816837,23.1200932627797,17.898395130212,24.9050352057536,40.1234248235116,34.9629211104824,37.6645003220396
"MTHFD2L",3.30425142167731,3.82868803071008,5.34880624637629,3.52922474526699,6.91491525031276,7.11943885029961,3.57037508905416,4.64051754464065,4.62401865255594,3.57967902604241,3.55786217225052,4.55948009358087,4.3703651388103,4.51974003864475
"MTHFR",5.78243998793529,3.82868803071008,3.82057589026878,6.17614330421723,4.60994350020851,4.44964928143726,4.46296886131769,3.48038815848049,4.62401865255594,5.96613171007068,5.9297702870842,5.47137611229704,5.46295642351287,4.51974003864475
"MTHFS",4.95637713251596,3.82868803071008,5.34880624637629,4.41153093158374,5.37826741690992,10.6791582754494,15.1740941284802,9.2810350892813,2.31200932627797,7.15935805208482,4.74381622966736,4.55948009358087,4.3703651388103,9.0394800772895
"MTHFSD",7.43456569877394,6.70020405374264,10.6976124927526,8.82306186316748,6.14659133361134,6.22950899401216,8.92593772263539,6.96077631696098,8.0920326419729,10.7390370781272,10.6735865167516,9.11896018716174,10.9259128470257,9.0394800772895
"MTIF2",24.7818856625798,20.1006121612279,20.6311098074514,29.1161041484527,20.7447457509383,28.4777554011985,21.4222505343249,30.1633640401642,21.9640885996407,23.8645268402827,24.9050352057536,20.973608430472,18.5740518399438,18.078960154579
"MTIF3",88.388725529868,73.7022445911691,50.4316017515479,58.2322082969053,77.6007155868432,72.0843183592836,69.622314236556,83.5293158035317,75.1403031040341,71.5935805208481,58.1117488134251,68.392201403713,63.3702945127493,93.4079607986582
"MTLN",13.2170056867092,18.1862681458729,3.82057589026878,26.4691855895024,25.3546892511468,9.78922841916197,47.3074699299676,19.7221995647228,6.93602797883392,8.35258439409895,21.3471730335031,26.444984542769,14.2036867011335,22.5987001932238
"MTM1",14.0430685421286,6.70020405374264,10.6976124927526,7.05844949053398,6.14659133361134,7.11943885029961,8.92593772263539,24.3627171093634,23.1200932627797,34.6035639184099,23.7190811483368,21.8855044491882,25.1295995481592,13.5592201159343
"MTMR1",16.5212571083865,8.61454806909769,10.6976124927526,11.4699804221177,7.68323916701418,10.6791582754494,8.03334395037185,5.80064693080081,6.93602797883392,8.35258439409895,8.30167840191787,10.0308562058779,8.74073027762059,4.51974003864475
"MTMR10",4.95637713251596,8.61454806909769,8.40526695859131,14.116898981068,7.68323916701418,6.22950899401216,6.24815640584477,9.2810350892813,10.4040419682509,13.1254897621555,11.8595405741684,10.9427522245941,12.0185041317283,4.51974003864475
"MTMR11",33.8685770721924,24.8864721996155,54.2521776418166,22.9399608442354,9.21988700041701,23.1381762634737,12.4963128116895,61.4868574664886,91.3243683879799,105.003918097244,85.3886921340124,45.5948009358087,65.5554770821545,40.6776603478028
"MTMR12",11.5648799758706,8.61454806909769,10.6976124927526,9.70536804948422,8.45156308371559,7.11943885029961,9.81853149489893,4.64051754464065,8.0920326419729,7.15935805208482,7.11572434450103,10.9427522245941,6.55554770821545,3.01316002576317
"MTMR14",15.6951942529672,16.2719241305179,12.9899580269138,17.646123726335,14.5981544173269,16.9086672694616,14.2815003562166,22.0424583370431,16.1840652839458,21.4780741562544,22.5331270909199,16.4141283368911,20.7592344093489,25.6118602189869
"MTMR2",15.6951942529672,16.2719241305179,9.16938213664506,13.2345927947512,11.5248587505213,12.4590179880243,11.603719039426,9.2810350892813,10.4040419682509,9.54581073611309,11.8595405741684,10.9427522245941,13.1110954164309,6.02632005152634
"MTMR3",8.26062855419327,7.65737606142017,9.16938213664506,7.05844949053398,12.2931826672227,7.11943885029961,7.14075017810831,6.96077631696098,9.24803730511189,14.3187161041696,11.8595405741684,10.0308562058779,10.9259128470257,4.51974003864475
"MTMR4",8.26062855419327,7.65737606142017,8.40526695859131,12.3522866084345,14.5981544173269,11.5690881317369,6.24815640584477,9.2810350892813,15.0280606208068,21.4780741562544,14.2314486890021,13.6784402807426,15.296277985836,9.0394800772895
"MTMR6",10.7388171204512,9.57172007677521,6.11292142443004,9.70536804948422,13.8298305006255,13.3489478443118,8.92593772263539,6.96077631696098,10.4040419682509,7.15935805208482,9.48763245933471,9.11896018716174,8.74073027762059,6.02632005152634
"MTMR8",2.47818856625798,1.91434401535504,3.05646071221502,0.882306186316748,1.53664783340284,1.7798597125749,1.78518754452708,1.16012938616016,1.15600466313899,2.38645268402827,2.37190811483368,1.82379203743235,1.09259128470257,1.50658001288158
"MTMR9",0.826062855419327,1.91434401535504,1.52823035610751,2.64691855895024,2.30497175010425,1.7798597125749,1.78518754452708,1.16012938616016,2.31200932627797,2.38645268402827,2.37190811483368,3.64758407486469,2.18518256940515,1.50658001288158
"MTND1P23",2.47818856625798,4.7858600383876,1.52823035610751,1.7646123726335,2.30497175010425,0,3.57037508905416,3.48038815848049,6.93602797883392,2.38645268402827,8.30167840191787,3.64758407486469,4.3703651388103,13.5592201159343
"MTND2P28",10.7388171204512,9.57172007677521,6.11292142443004,14.116898981068,9.21988700041701,5.33957913772471,9.81853149489893,12.7614232477618,16.1840652839458,16.7051687881979,17.7893108612526,10.0308562058779,15.296277985836,12.0526401030527
"MTND4P20",1.65212571083865,0.957172007677521,0,0,0,0,0,1.16012938616016,3.46801398941696,2.38645268402827,1.18595405741684,0,1.09259128470257,0
"MTND6P22",0,1.91434401535504,0,0,0,0,0,1.16012938616016,1.15600466313899,2.38645268402827,1.18595405741684,1.82379203743235,1.09259128470257,1.50658001288158
"MTND6P3",9.08669140961259,30.6295042456807,9.93349731469882,7.94075567685073,10.7565348338198,5.33957913772471,3.57037508905416,34.8038815848049,31.2121259047526,44.149374654523,42.6943460670062,19.1498163930396,19.6666431246463,25.6118602189869
"MTND6P35",0.826062855419327,16.2719241305179,2.29234553416127,1.7646123726335,1.53664783340284,0,0.892593772263539,6.96077631696098,17.3400699470848,20.2848478142403,14.2314486890021,3.64758407486469,6.55554770821545,18.078960154579
"MTO1",7.43456569877394,8.61454806909769,12.2258428488601,11.4699804221177,6.91491525031276,6.22950899401216,11.603719039426,9.2810350892813,9.24803730511189,7.15935805208482,10.6735865167516,10.0308562058779,6.55554770821545,7.53290006440792
"MTOR",12.3909428312899,16.2719241305179,12.2258428488601,20.2930422852852,11.5248587505213,11.5690881317369,16.0666879007437,12.7614232477618,13.8720559576678,17.898395130212,17.7893108612526,17.3260243556073,13.1110954164309,13.5592201159343
"MTPAP",9.08669140961259,5.74303204606512,6.11292142443004,6.17614330421723,6.14659133361134,7.11943885029961,4.46296886131769,4.64051754464065,4.62401865255594,4.77290536805654,3.55786217225052,4.55948009358087,3.27777385410772,3.01316002576317
"MTPN",52.0419598914176,47.858600383876,35.9134133685265,46.7622278747876,70.6858003365304,52.5058615209596,40.1667197518592,34.8038815848049,42.7721725361425,42.9561483125089,41.5083920095894,45.5948009358087,43.703651388103,30.1316002576317
"MTR",5.78243998793529,3.82868803071008,6.8770366024838,3.52922474526699,5.37826741690992,4.44964928143726,3.57037508905416,2.32025877232033,4.62401865255594,4.77290536805654,3.55786217225052,4.55948009358087,3.27777385410772,1.50658001288158
"MTRES1",22.3036970963218,17.2290961381954,65.713905312623,19.4107360989684,9.21988700041701,10.6791582754494,15.1740941284802,25.5228464955236,20.8080839365017,19.0916214722262,20.1612189760863,14.5903362994588,18.5740518399438,19.5855401674606
"MTREX",26.4340113734185,18.1862681458729,20.6311098074514,22.9399608442354,21.5130696676397,17.798597125749,19.6370629897979,18.5620701785626,23.1200932627797,19.0916214722262,18.9752649186694,23.7092964866205,16.3888692705386,18.078960154579
"MTRF1",8.26062855419327,6.70020405374264,5.34880624637629,7.94075567685073,13.0615065839241,6.22950899401216,5.35556263358123,6.96077631696098,6.93602797883392,7.15935805208482,5.9297702870842,6.38327213101322,7.64813899291802,4.51974003864475
"MTRF1L",13.2170056867092,8.61454806909769,7.64115178053755,7.94075567685073,9.21988700041701,8.00936870658706,8.92593772263539,9.2810350892813,9.24803730511189,10.7390370781272,11.8595405741684,10.9427522245941,8.74073027762059,9.0394800772895
"MTRFR",17.3473199638059,13.4004081074853,9.16938213664506,10.587674235801,9.98821091711843,12.4590179880243,7.14075017810831,12.7614232477618,10.4040419682509,8.35258439409895,10.6735865167516,10.0308562058779,9.83332156232317,10.5460600901711
"MTRR",28.0861370842571,20.1006121612279,27.5081464099352,21.1753484716019,19.2080979175354,24.9180359760486,23.207438078852,16.2418114062423,24.2760979259187,17.898395130212,22.5331270909199,27.3568805614852,19.6666431246463,16.5723801416974
"MTSS1",9.08669140961259,3.82868803071008,7.64115178053755,3.52922474526699,9.21988700041701,3.55971942514981,3.57037508905416,12.7614232477618,10.4040419682509,10.7390370781272,11.8595405741684,8.20706416844556,8.74073027762059,7.53290006440792
"MTSS2",3.30425142167731,6.70020405374264,7.64115178053755,14.9992051673847,6.14659133361134,9.78922841916197,13.3889065839531,3.48038815848049,5.78002331569493,4.77290536805654,3.55786217225052,13.6784402807426,4.3703651388103,3.01316002576317
"MTURN",3.30425142167731,3.82868803071008,9.93349731469882,10.587674235801,5.37826741690992,4.44964928143726,8.03334395037185,4.64051754464065,5.78002331569493,4.77290536805654,5.9297702870842,8.20706416844556,4.3703651388103,1.50658001288158
"MTUS1",6.60850284335461,39.2440523147784,19.8669946293976,21.1753484716019,18.439774000834,19.5784568383239,19.6370629897979,35.964010970965,41.6161678730035,38.1832429444524,34.3926676650883,33.7401526924984,32.7777385410772,24.1052802061053
"MTX1",22.3036970963218,26.8008162149706,13.7540732049676,28.2337979621359,24.5863653344454,27.587825544911,25.8852193956426,22.0424583370431,19.6520792733628,19.0916214722262,18.9752649186694,20.973608430472,24.0370082634566,42.1842403606843
"MTX2",35.520702783031,36.3725362917458,29.8004919440965,31.7630227074029,27.659661001251,36.4871241077855,29.4555944846968,46.4051754464065,35.8361445573086,34.6035639184099,33.2067136076715,25.5330885240529,32.7777385410772,43.6908203735659
"MTX3",3.30425142167731,1.91434401535504,4.58469106832253,2.64691855895024,4.60994350020851,4.44964928143726,2.67778131679062,2.32025877232033,3.46801398941696,3.57967902604241,3.55786217225052,4.55948009358087,3.27777385410772,1.50658001288158
"MUC1",99.1275426503192,48.8157723915536,15.2823035610751,157.050501164381,11.5248587505213,78.3138273532957,121.392753027841,209.983418894989,91.3243683879799,78.752938572933,96.062278650764,131.313026695129,163.888692705386,491.145084199396
"MUC12",75.9977826985781,63.1733525067164,43.5545651490641,61.7614330421723,59.9292655027106,32.9274046826357,93.7223460876716,248.267688638275,109.820442998204,478.483763147669,85.3886921340124,206.088500229855,409.721731763465,545.381964663133
"MUC12-AS1",0,2.87151602303256,0,0.882306186316748,0.768323916701418,1.7798597125749,1.78518754452708,2.32025877232033,1.15600466313899,2.38645268402827,1.18595405741684,0.911896018716174,2.18518256940515,0
"MUC13",267.644365155862,266.093818134351,115.381391886117,288.514122925576,181.324444341535,455.644086419175,208.866942709668,607.907798347925,599.966420169134,785.142933045301,358.158125339885,604.587060408823,584.536337315877,888.882207600135
"MUC17",0.826062855419327,11.4860640921302,0,0,0,8.89929856287452,0.892593772263539,5.80064693080081,1.15600466313899,11.9322634201414,2.37190811483368,4.55948009358087,12.0185041317283,6.02632005152634
"MUC2",3.30425142167731,192.391573543182,3.05646071221502,29.1161041484527,0,8.89929856287452,108.896440216152,285.3918289954,307.49724039497,276.82851134728,200.426235703446,230.709692735192,310.295924855531,555.928024753304
"MUC20",42.1292056263857,47.858600383876,38.9698740807415,29.1161041484527,35.3429001682652,13.3489478443118,83.0112208205091,91.6502215066529,101.728410356231,125.288765911484,35.5786217225052,22.7974004679043,81.9443463526931,84.3684807213687
"MUC20-OT1",49.5637713251596,34.4581922763907,50.4316017515479,17.646123726335,53.0143502523978,23.1381762634737,68.7297204642925,45.2450460602464,72.8282937777561,122.902313227456,69.9712893875935,64.7446173288483,62.2777032280467,60.2632005152634
"MUC20P1",5.78243998793529,2.87151602303256,9.16938213664506,4.41153093158374,9.98821091711843,2.66978956886236,15.1740941284802,6.96077631696098,4.62401865255594,9.54581073611309,3.55786217225052,3.64758407486469,5.46295642351287,7.53290006440792
"MUC3A",82.6062855419327,44.0299123531659,40.498104436849,34.4099412663532,61.4659133361134,88.9929856287452,85.6890021372997,100.931256595934,71.6722891146171,82.3326175989754,79.4589218469282,61.0970332539836,81.9443463526931,85.8750607342503
"MUC4",0.826062855419327,17.2290961381954,0.764115178053755,6.17614330421723,6.14659133361134,0.889929856287452,41.0593135241228,62.6469868526488,60.1122424832273,52.501959048622,50.9960244689241,90.2777058529012,52.4443816657236,91.9013807857766
"MUC5AC",0,17.2290961381954,0,1.7646123726335,0,0,6.24815640584477,0,0,0,0,0,0,1.50658001288158
"MUC5B",4.95637713251596,2.87151602303256,0,18.5284299126517,0.768323916701418,0,93.7223460876716,66.1273750111293,19.6520792733628,15.5119424461838,26.0909892631705,25.5330885240529,25.1295995481592,108.473760927474
"MUC6",0,22.014956176583,0,8.82306186316748,0,0,0,0,0,0,0,0,0,0
"MUL1",7.43456569877394,13.4004081074853,6.11292142443004,11.4699804221177,7.68323916701418,8.00936870658706,11.603719039426,18.5620701785626,13.8720559576678,15.5119424461838,13.0454946315852,13.6784402807426,14.2036867011335,19.5855401674606
"MUS81",25.6079485179991,13.4004081074853,15.2823035610751,16.7638175400182,17.6714500841326,16.9086672694616,22.3148443065885,20.8823289508829,19.6520792733628,19.0916214722262,23.7190811483368,17.3260243556073,22.9444169787541,30.1316002576317
"MUSTN1",0,2.87151602303256,4.58469106832253,0.882306186316748,1.53664783340284,0,0.892593772263539,8.12090570312114,2.31200932627797,8.35258439409895,5.9297702870842,9.11896018716174,3.27777385410772,6.02632005152634
"MUTYH",7.43456569877394,7.65737606142017,12.2258428488601,9.70536804948422,7.68323916701418,4.44964928143726,10.7111252671625,12.7614232477618,11.5600466313899,19.0916214722262,11.8595405741684,11.8546482433103,17.4814605552412,12.0526401030527
"MVB12A",10.7388171204512,13.4004081074853,10.6976124927526,12.3522866084345,13.0615065839241,8.00936870658706,33.0259695737509,15.0816820200821,8.0920326419729,14.3187161041696,15.4174027464189,13.6784402807426,14.2036867011335,24.1052802061053
"MVB12B",5.78243998793529,1.91434401535504,3.05646071221502,5.29383711790049,2.30497175010425,2.66978956886236,6.24815640584477,3.48038815848049,3.46801398941696,2.38645268402827,4.74381622966736,3.64758407486469,4.3703651388103,3.01316002576317
"MVD",18.1733828192252,15.3147521228403,5.34880624637629,26.4691855895024,9.98821091711843,12.4590179880243,41.9519072963863,18.5620701785626,8.0920326419729,10.7390370781272,14.2314486890021,12.7665442620264,18.5740518399438,28.6250202447501
"MVK",12.3909428312899,8.61454806909769,3.82057589026878,9.70536804948422,4.60994350020851,3.55971942514981,9.81853149489893,5.80064693080081,3.46801398941696,4.77290536805654,5.9297702870842,6.38327213101322,7.64813899291802,10.5460600901711
"MVP",55.3462113130949,105.288920844527,64.9497901345692,119.111335152761,76.0640677534404,69.4145287904212,130.318690750477,154.297208359302,142.188573566095,189.722988380248,183.82287889961,106.691834189792,140.944275726632,168.736961442737
"MVP-DT",2.47818856625798,2.87151602303256,3.05646071221502,2.64691855895024,4.60994350020851,3.55971942514981,8.03334395037185,15.0816820200821,13.8720559576678,21.4780741562544,13.0454946315852,9.11896018716174,16.3888692705386,13.5592201159343
"MX1",9.08669140961259,9.57172007677521,23.6875705196664,14.9992051673847,27.659661001251,23.1381762634737,14.2815003562166,24.3627171093634,12.7160512945288,32.2171112343817,11.8595405741684,45.5948009358087,15.296277985836,30.1316002576317
"MX2",5.78243998793529,7.65737606142017,10.6976124927526,7.05844949053398,36.1112240849666,19.5784568383239,7.14075017810831,8.12090570312114,3.46801398941696,3.57967902604241,5.9297702870842,10.9427522245941,6.55554770821545,9.0394800772895
"MXD1",9.91275426503192,9.57172007677521,16.0464187391289,16.7638175400182,67.6125046697248,34.7072643952106,16.9592816730072,31.3234934263244,32.3681305678916,118.129407859399,39.1364838947557,51.9780730668219,64.4628857974519,43.6908203735659
"MXD3",2.47818856625798,1.91434401535504,1.52823035610751,1.7646123726335,4.60994350020851,0.889929856287452,6.24815640584477,2.32025877232033,1.15600466313899,1.19322634201414,2.37190811483368,1.82379203743235,2.18518256940515,3.01316002576317
"MXD4",5.78243998793529,10.5288920844527,9.16938213664506,8.82306186316748,5.37826741690992,7.11943885029961,13.3889065839531,11.6012938616016,9.24803730511189,13.1254897621555,11.8595405741684,11.8546482433103,9.83332156232317,10.5460600901711
"MXI1",15.6951942529672,14.3575801151628,24.4516856977202,18.5284299126517,17.6714500841326,24.9180359760486,14.2815003562166,47.5653048325667,56.6442284938103,144.38038738371,66.413427215343,26.444984542769,61.1851119433442,21.0921201803422
"MXRA5",15.6951942529672,26.8008162149706,9.93349731469882,11.4699804221177,19.2080979175354,17.798597125749,21.4222505343249,4.64051754464065,9.24803730511189,5.96613171007068,9.48763245933471,6.38327213101322,4.3703651388103,3.01316002576317
"MXRA7",23.9558228071605,42.1155683378109,69.5344812028917,22.9399608442354,55.3193220025021,40.0468435329353,26.7778131679062,26.6829758816837,40.4601632098645,19.0916214722262,18.9752649186694,52.8899690855381,19.6666431246463,30.1316002576317
"MXRA8",6.60850284335461,27.7579882226481,26.7440312318814,13.2345927947512,17.6714500841326,15.1288075568867,48.2000637022311,12.7614232477618,8.0920326419729,8.35258439409895,9.48763245933471,9.11896018716174,7.64813899291802,10.5460600901711
"MYADM",18.1733828192252,23.929300191938,17.5746490952364,15.8815113537015,32.2696045014595,17.798597125749,33.9185633460145,20.8823289508829,21.9640885996407,15.5119424461838,18.9752649186694,25.5330885240529,18.5740518399438,24.1052802061053
"MYB",71.8674684214814,33.5010202687132,35.1492981904727,61.7614330421723,20.7447457509383,27.587825544911,33.0259695737509,29.0032346540041,25.4321025890577,19.0916214722262,33.2067136076715,29.1806725989176,30.5925559716721,16.5723801416974
"MYBBP1A",10.7388171204512,11.4860640921302,16.8105339171826,13.2345927947512,10.7565348338198,15.1288075568867,34.811157118278,6.96077631696098,4.62401865255594,4.77290536805654,9.48763245933471,10.9427522245941,9.83332156232317,10.5460600901711
