"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ITPRID2",72.1752591824148,-0.504327209152478,0.182990205634079,-2.75603389484664,0.00585069337576339,0.0315438791645979
"ITPRIP",4.15789054203659,1.26743365654689,0.510326746485152,2.48357285851911,0.0130071723106535,0.057535176228893
"ITPRIPL1",1.13773553377346,0.813332915052603,0.917772415688971,0.886203269077372,0.375508002383925,0.597331802620098
"ITPRIPL2",7.16088064165581,0.718028457637622,0.351212278914179,2.04442868528829,0.0409112158985697,0.135304284924623
"ITSN1",12.9180994144398,-0.401672814015848,0.263399902485983,-1.52495430038067,0.127270496604822,0.299971778309659
"ITSN2",15.625938990566,-0.478401716350474,0.234529323519745,-2.03983753148974,0.0413665103061247,0.136326850410626
"IVD",24.3178053703324,-0.241580045770245,0.205927192729919,-1.17313329321731,0.240742357261019,0.45574976560357
"IVNS1ABP",88.5085253518441,0.025512689378917,0.456262393175583,0.0559167044238488,0.955408163443659,0.979709475536608
"IWS1",21.9314890281235,0.207430164979965,0.202716449432816,1.02325275309595,0.306188356379568,0.529171691594314
"IYD",6.59776786387961,-0.371721302202626,0.42429700334032,-0.87608750303729,0.380982465988876,0.601807981668387
"IZUMO4",1.40977393988237,0.145604350570766,0.8440013427715,0.172516728578459,0.863031311020055,0.93703232307043
"JADE1",4.27297881318484,0.07964666079599,0.451732588922658,0.176313736819255,0.860047470667361,0.935916741230441
"JADE2",6.10813953995072,0.134877626760801,0.372121156798207,0.362456217005534,0.717011136084696,0.858607463752982
"JADE3",4.94872056955995,1.89171621057611,0.512774196143153,3.68917980819766,0.000224978178150933,0.00237219122265519
"JAG1",22.7519728215418,-0.0483000892350467,0.339391043891601,-0.142313977060848,0.886832006797194,0.947481019441684
"JAG2",3.34316534730255,2.54247060917136,0.751215230767202,3.38447691825255,0.000713140146365163,0.00595773320933717
"JAGN1",22.4990490926563,-0.54195886004398,0.212945411934254,-2.54506004670956,0.0109258948194288,0.0506561129687121
